#{"t_start": 1704554890.38357, "env_id": "None"}
r,l,t
22.27446,542,16803.004668
0.159718,228,16814.171716
98.656436,421,16834.18914
4.304468,108,16839.717362
69.785704,330,16856.693489
159.22031,644,16888.891536
44.477385,173,16898.112888
32.192895,280,16914.940488
16.793442,304,16931.589542
42.585522,211,16946.185089
4.674182,106,16952.880136
5.722634,224,16965.753223
9.051717,226,16979.460443
164.183727,446,17005.608772
63.270467,293,17022.435238
83.050104,350,17042.38319
20.152795,125,17049.650734
12.975128,161,17059.942527
41.56433,231,17072.157209
23.021076,169,17080.681499
96.897933,674,17118.968747
48.122446,265,17135.622223
9.634589,104,17141.790772
6.22981,117,17148.810074
22.85498,120,17155.641924
42.920599,181,17166.940141
42.663536,293,17184.238939
29.712797,101,17190.435078
4.223148,247,17204.938897
15.489702,106,17210.989999
83.672597,307,17228.818373
149.53009,387,17251.512864
57.197431,161,17260.431887
50.332357,118,17267.18697
10.767724,93,17272.905573
12.460416,64,17276.597461
144.317831,382,17297.536401
18.0132,186,17310.31368
27.508717,159,17320.378846
130.795007,517,17349.459226
10.754285,62,17353.43868
0.456037,46,17356.332964
40.940726,172,17366.119451
79.991238,324,17384.548884
56.547995,313,17402.957472
40.951787,240,17418.088551
78.414549,208,17430.381746
120.170757,534,17464.766993
1.648391,67,17469.191209
52.114187,246,17482.319902
43.264301,195,17492.924642
26.012481,182,17502.316586
6.141286,150,17510.859791
45.081458,166,17520.150825
62.368877,242,17534.525448
41.627689,233,17547.512776
59.46559,229,17560.451646
70.48686,162,17568.648731
325.609499,1001,17624.115644
93.193018,508,17651.806147
35.32813,191,17661.541377
68.453138,255,17676.532105
60.868676,192,17688.327998
113.172489,382,17710.398305
343.690338,1001,17767.556826
71.714245,437,17792.638828
109.06504,515,17821.887512
40.281255,159,17831.322588
147.175958,320,17848.539922
15.551522,52,17851.629179
71.114844,209,17862.225649
50.543054,233,17873.935442
166.559781,551,17900.595282
54.363959,215,17911.238839
22.660112,167,17919.562756
68.845299,171,17928.071365
69.278159,312,17945.716764
35.523161,233,17958.950036
31.382618,283,17974.627321
122.309688,283,17990.834944
86.363677,303,18007.861931
178.66033,831,18051.819428
112.697374,327,18073.549874
27.449091,216,18086.845907
121.753737,379,18107.484272
80.334873,373,18127.38958
20.349016,190,18137.516207
94.294674,398,18159.429173
67.519215,224,18171.915148
313.774568,558,18200.291666
544.531035,857,18251.983985
251.880876,569,18284.892393
718.218408,1001,18331.928812
175.947996,351,18348.579295
74.78158,188,18357.616243
240.21445,307,18372.010935
452.346282,712,18408.791123
135.517909,342,18427.220961
85.577178,157,18436.303847
157.483735,328,18456.118752
95.596415,117,18463.17988
32.74999,74,18467.662418
124.748209,240,18480.056351
394.681486,648,18511.60859
728.721571,1001,18558.609162
799.474801,1001,18605.518635
760.785756,1001,18652.635256
775.302024,1001,18702.337601
852.058908,1001,18750.260563
925.225706,1001,18797.424963
480.025465,520,18821.631361
1110.158958,1001,18868.124101
1170.988273,1001,18914.973082
268.857917,252,18927.05466
1111.362868,1001,18973.657047
1285.592424,1001,19020.223164
1248.446781,985,19068.624472
1221.721652,1001,19115.452189
1279.33541,1001,19166.363959
1296.180561,1001,19220.497365
1237.51796,1001,19280.538194
1308.337179,1001,19333.115841
987.862257,1001,19385.051402
1137.135604,1001,19443.487168
1198.171031,1001,19494.366095
7.495134,69,19498.626344
633.354301,598,19530.762053
1212.36644,1001,19582.623723
463.389145,292,19596.542095
1139.953513,1001,19642.845832
1130.695864,1001,19694.636493
1504.719322,1001,19747.791233
1472.191675,1001,19800.942524
1490.584112,1001,19851.29548
1679.718617,1001,19902.437319
1766.457079,1001,19953.221622
1839.022516,1001,20004.153559
1739.701096,1001,20051.702097
1646.700524,1001,20097.59985
1612.72766,1001,20152.640591
1727.207677,1001,20204.622425
1638.555578,1001,20251.168628
