#{"t_start": 1700791309.8020234, "env_id": "None"}
r,l,t
2908.83471,1001,15598.745832
2702.884293,1001,15629.69082
2306.166837,1001,15656.686652
2790.096505,1001,15683.729316
2767.088392,1001,15711.332507
3466.509158,1001,15738.102862
3594.122154,1001,15765.239507
3775.166291,1001,15792.268685
2615.578243,1001,15819.128527
2335.693585,1001,15846.132466
2577.165038,1001,15873.003736
2894.799472,1001,15900.149259
3627.305272,1001,15927.704605
3131.049477,1001,15955.125287
2353.316471,1001,15981.988003
2667.026876,1001,16008.680296
2778.251227,1001,16035.437832
3419.656095,1001,16062.154427
2577.564977,1001,16089.498642
3175.356716,1001,16116.438102
2773.456693,1001,16143.987409
2719.483074,1001,16171.538922
2489.39281,1001,16198.675442
2579.03348,1001,16228.93558
2991.17397,1001,16255.681031
2817.447317,1001,16283.147841
2281.60086,1001,16310.095152
2415.0348,1001,16337.257344
3171.238221,1001,16364.11202
2531.521137,1001,16391.125469
3046.380855,1001,16418.383893
1904.202084,1001,16445.964871
2194.89587,1001,16473.01352
3007.70561,1001,16500.46067
2386.421374,1001,16527.942697
1587.708025,1001,16554.801378
0.0,884,16578.358163
0.0,299,16586.701219
2370.678684,1001,16613.373523
1650.114869,1001,16640.603304
2128.020369,1001,16667.414197
0.0,788,16688.768878
0.0,569,16704.402172
0.0,1001,16731.058871
0.0,446,16743.342385
0.0,616,16760.124625
0.0,998,16786.998976
0.0,919,16814.663581
0.0,543,16830.352826
0.0,276,16838.080862
0.0,225,16844.530709
0.0,1001,16871.584957
0.0,1001,16898.581841
0.0,1001,16925.316657
1.472737,1001,16952.286565
0.0,799,16973.511076
1998.872722,1001,17000.59675
0.0,1001,17027.552163
0.0,463,17040.449714
1223.128149,1001,17067.464634
0.0,1001,17094.073723
0.0,1001,17121.501514
0.0,1001,17148.293586
0.0,1001,17175.340186
0.0,1001,17202.735829
0.0,1001,17229.646259
0.0,1001,17256.891492
0.0,1001,17283.721519
0.0,1001,17310.518201
0.0,1001,17337.770341
0.0,1001,17365.056617
0.0,1001,17392.002064
0.0,1001,17422.529528
0.0,1001,17449.457768
0.0,1001,17476.920618
0.0,839,17499.559985
0.0,1001,17526.261179
0.0,1001,17553.465646
0.0,1001,17580.565189
0.0,1001,17607.416914
0.0,1001,17634.329021
0.0,1001,17661.492111
0.0,1001,17688.33936
0.0,1001,17715.670837
0.0,1001,17742.376111
0.0,1001,17768.947756
0.0,1001,17796.050424
0.0,1001,17822.628755
0.0,1001,17849.936996
0.0,774,17871.201275
0.0,1001,17898.075621
0.0,1001,17924.881429
0.0,1001,17952.914499
0.358526,1001,17980.348773
0.0,1001,18008.074595
0.0,1001,18038.023556
0.0,1001,18065.764207
0.0,1001,18092.73848
0.974684,1001,18120.32929
0.0,1001,18148.925124
0.0,1001,18175.769117
0.0,1001,18203.073177
0.0,1001,18230.263182
0.0,1001,18258.027701
0.0,1001,18285.522284
0.0,1001,18312.940374
0.0,1001,18340.021419
0.0,1001,18367.226543
0.0,970,18394.048254
0.0,1001,18421.047992
0.0,1001,18448.577984
0.0,1001,18475.914437
0.0,1001,18502.981835
0.0,1001,18530.203047
0.0,1001,18557.939951
0.0,1001,18585.298569
0.0,1001,31079.449161
0.0,1001,31109.149693
0.0,1001,31157.738559
0.0,1001,31199.498301
0.0,1001,31229.764705
0.0,1001,31276.638549
0.0,989,31328.793386
